200.208817,147.160782
198.303802,147.912445
202.180801,148.367676
201.530151,152.812698
201.875397,153.196259
202.393326,153.363327
201.438171,152.879028
206.321213,154.809097
204.834625,153.410858
211.930038,155.938278
211.198502,156.898880
210.172409,157.773941
209.492249,156.786819
221.976425,162.542084
221.784668,162.374634
222.851852,162.674896
220.676468,160.686279
221.585037,161.190475
221.713333,161.100006
221.602341,161.298248
221.624237,161.363632
221.534485,161.316086
221.993057,161.250000
221.444443,161.383331
221.775757,161.151520
221.446548,161.157227
222.134613,161.358978
221.580002,159.586670
230.432755,166.847946
229.069443,167.513885
227.365295,166.922379
227.759689,169.744186
238.348724,173.446152
240.233337,173.283340
237.588593,170.312317
243.385773,176.520599
242.088547,176.697922
241.411758,177.416672
240.522720,178.659088
252.581696,185.163391
252.659424,185.275360
250.861633,182.817612
259.829773,189.553192
258.899994,190.733337
257.658325,191.199997
257.055542,192.444443
269.937500,197.222229
269.691833,197.119492
268.355560,195.437042
276.484283,201.194962
276.081482,202.266663
274.014801,201.948151
273.844452,205.199997
286.433868,208.640213
286.793091,208.563217
285.431824,207.674240
290.213684,210.829056
289.264709,211.784317
286.380493,209.509430
292.292908,201.206558
298.917267,217.919708
298.838043,217.922531
298.710449,217.927002
298.785889,217.890518
298.724640,217.857483
298.712891,217.863754
298.803040,218.007568
298.707153,217.873810
298.886292,218.152451
298.723969,217.833328
298.884521,217.989502
298.973633,217.594727
298.283112,215.607300
295.745605,214.842102
304.138885,221.388885
302.433319,220.883331
301.100464,221.374435
312.698242,228.845612
313.489594,228.961807
313.560425,228.871796
313.628998,228.973907
318.997009,220.306549
319.075256,220.190384
318.631378,220.918213
318.567566,220.940750
313.073761,228.581116
313.365601,228.784943
324.296051,209.977219
321.939392,234.540405
321.806763,234.840576
319.691925,234.318176
324.234985,238.907104
331.599152,242.168777
331.700409,242.320679
331.820526,242.269226
331.774994,242.324997
331.522095,242.281128
331.757568,242.354980
331.649780,242.320679
331.828949,242.434204
331.609039,242.374481
343.181122,223.285156
344.652496,224.371155
328.333344,238.699997
327.533325,236.244446
329.266663,236.146667
323.580811,234.050507
325.405792,242.391312
329.688904,237.477783
348.132446,225.841064
344.759827,222.600418
329.030304,234.112549
328.484222,233.814041
325.986389,233.734695
330.807678,236.102570
332.302673,235.436783
331.930725,235.008652
329.691345,233.679016
329.469147,232.777771
329.003357,232.562286
327.149200,232.450790
347.611115,221.800415
332.488892,232.800003
332.389832,232.790955
330.379852,230.848831
329.098236,229.856140
327.052643,229.364914
326.540741,229.081482
332.217773,231.782227
332.924255,231.762619
332.796021,231.646759
330.927704,228.694778
333.524994,229.925003
330.474640,228.818848
330.416656,228.429169
335.974365,237.000000
336.522400,234.890549
336.524597,234.185791
335.790955,234.785309
336.875000,236.010422
332.252258,232.454956
353.691833,228.517822
357.902863,230.284775
358.567108,229.746750
337.630951,235.083328
335.487549,233.024872
354.726288,222.376694
353.272980,221.653549
354.896149,229.741547
359.691772,228.381271
360.533844,229.661453
359.807373,228.387451
339.041656,232.305557
361.108276,224.743591
337.396545,229.402298
363.087341,239.558624
363.794525,239.285385
363.863861,239.645538
364.280090,234.625000
362.743805,230.779617
362.390320,229.558411
361.637695,229.107239
361.532776,238.740433
364.435059,240.670990
364.487183,240.688034
364.533325,240.873337
364.401306,240.848679
364.412170,240.750000
364.493256,240.842346
364.611481,240.891953
364.459167,240.944809
364.459686,240.638351
364.384613,240.700851
364.492065,240.777771
365.263153,240.867172
365.431915,240.765259
365.455719,241.239578
366.891541,235.875656
368.247406,235.190109
367.305542,236.122223
366.116058,234.205353
363.052979,242.094925
363.283936,242.304520
365.639282,243.118729
365.051117,242.806671
366.657532,238.547943
367.971741,236.389832
367.636871,235.173447
366.585938,235.080734
365.415100,244.874207
365.187103,244.896774
365.240997,245.119370
365.201752,244.923248
365.171112,244.868896
365.219360,244.993546
365.309814,244.938034
365.216888,245.100464
365.188324,245.038956
365.254272,244.905975
365.230591,244.947495
365.215057,244.976349
365.173065,245.108978
365.390015,244.938782
365.205292,244.867554
365.228180,244.812088
365.148376,244.883865
365.331024,245.206024
366.896454,245.280304
366.471802,245.279480
368.214813,240.765427
369.165253,240.472931
368.076019,236.921051
363.882477,245.405975
365.557068,246.486298
366.058838,247.321075
366.382416,247.235138
366.612671,247.082153
370.005646,239.406784
370.333344,239.638885
369.764008,237.082596
364.546570,247.283646
364.770264,247.581085
366.130432,248.253616
366.374390,248.038651
365.872894,247.683456
368.576721,244.428574
369.594818,244.224136
368.901947,240.738556
363.520416,250.481720
364.018860,250.398315
364.073853,250.419830
365.074066,251.441803
364.852417,251.302795
367.784790,248.170609
368.620605,248.249329
368.815155,244.481812
365.096283,246.854324
360.678650,247.613907
360.825745,247.532822
360.914886,247.704498
360.939606,247.620773
364.930237,253.757111
364.024933,253.399094
369.142029,248.701447
369.985260,248.920349
369.966980,247.480484
368.695526,248.446198
363.984436,253.766663
363.680756,253.896713
365.776917,254.628204
366.783447,254.846710
367.692139,252.863419
374.052002,246.299698
374.154755,246.785721
373.958679,243.597794
367.271942,249.789474
368.490997,253.020264
358.703156,244.992279
360.830658,246.782928
367.229431,255.645020
367.509399,255.713608
367.380005,255.748886
361.888489,247.516998
362.118866,247.662491
367.126892,255.982956
367.343811,256.125793
367.245148,256.012909
368.790039,256.885284
369.513885,256.460663
363.747620,260.130951
364.037506,258.235413
365.361847,255.625000
356.435455,255.736038
353.317566,265.407654
353.368652,265.421631
353.492279,265.816772
355.393280,265.326141
355.797180,264.668671
356.150208,263.115234
358.115936,261.821960
355.825592,259.850769
345.092102,269.679810
345.108093,269.594604
351.983551,266.847748
352.352692,266.759125
352.130249,266.741730
352.224365,266.700867
352.025635,266.822662
352.073364,266.859528
352.186584,266.723267
352.133331,266.633331
352.222961,266.644135
352.222961,266.644135
352.291656,266.706146
352.151306,266.673248
349.313721,268.211334
345.526672,270.002228
346.850586,270.418396
337.511108,271.006073
337.010956,270.353058
341.603760,270.060791
327.516052,278.411652
327.686401,278.195251
327.422363,278.343689
327.479919,278.375488
327.434784,278.242249
327.422089,278.453644
327.475891,278.267059
327.387177,278.304352
327.492157,278.343140
327.394684,278.408997
327.543213,278.631683
329.057404,279.269318
321.431854,283.752625
322.008453,282.236298
324.150085,279.269012
311.863342,288.832306
312.445709,287.942871
313.795349,288.474670
309.950012,290.689575
304.279724,295.510498
305.400421,293.274628
306.708069,292.076263
294.408661,297.297546
294.482300,297.299805
295.893829,297.292999
297.340881,296.374756
293.494171,297.713165
293.937134,294.445709
295.421051,293.346985
280.569611,302.021088
280.808380,302.053894
282.580566,302.030914
272.697723,305.320923
272.780304,303.464020
274.971710,302.296967
264.385010,302.306671
260.126801,308.267883
260.121765,308.243500
260.025146,308.243195
260.083344,308.275787
260.046478,308.246460
259.995819,308.231262
259.981476,308.197540
260.194946,308.278748
260.128693,308.208862
259.932526,308.287689
260.102722,307.932922
259.807312,308.032745
259.916656,308.321136
261.278442,309.319092
251.284882,312.779083
251.218872,312.365448
253.492249,310.839142
242.210434,311.644775
240.209305,315.843018
241.991821,315.983643
241.662506,316.100006
241.272156,315.527435
241.011307,313.668549
243.524857,310.819519
228.591461,319.215454
228.992065,319.085327
228.884842,319.096985
228.829453,319.368225
230.358978,320.354706
221.165649,322.193939
218.553375,323.424835
219.918655,322.246033
220.468246,321.700409
207.640076,325.278107
208.027084,325.441681
209.073837,325.552734
205.025482,325.887482
205.535629,326.204590
207.044113,325.651947
192.321838,327.308044
193.443710,326.649017
193.367813,326.648285
193.272324,326.814819
193.256073,326.679901
193.388153,326.780701
193.189819,326.668976
193.427582,326.949432
193.273117,326.705383
193.129257,326.807251
193.339996,326.728882
193.551193,326.705872
193.311554,326.686279
193.291672,326.769745
193.471863,326.727264
193.261581,326.773163
193.269730,326.646942
193.310501,326.796814
193.222961,326.706390
193.247864,326.720093
193.337875,326.732422
193.480515,326.647186
193.333328,326.712646
193.383438,326.810455
193.268890,326.684448
193.405411,326.650909
193.405701,326.706146
193.028320,326.666656
193.144440,326.688904
193.213150,326.734680
193.183441,326.906036
193.031113,326.837769
192.911118,326.664459
193.199539,326.700684
193.251144,326.844757
193.169052,326.776184
193.127106,326.767395
193.071426,326.752380
193.051636,326.854462
193.177612,326.744537
193.105515,326.755402
193.105743,326.878174
193.067139,326.798553
193.370132,326.852814
193.028564,326.904755
192.964783,326.791077
193.142532,326.910339
193.061646,326.904114
193.171570,326.781860
193.067139,326.719421
192.942032,326.879242
192.995209,326.884888
193.230591,326.915527
193.103699,326.844452
192.960373,326.853149
193.115845,326.758850
192.917252,326.886536
193.128021,326.751221
193.335617,326.872131
193.032867,326.807526
193.021133,326.906097
192.922531,326.840363
193.032867,326.807526
193.289185,327.008820
193.243500,326.851074
193.148407,326.783112
192.914841,326.883209
193.151306,326.836884
193.098328,326.832123
193.166672,326.796021
193.347824,326.756042
193.340424,326.921997
193.174362,326.748718
193.105637,326.934265
193.100006,326.819061
193.147614,326.852386
193.191116,326.964447
193.328674,326.881134
193.070419,326.840363
193.025467,326.726837
193.067139,326.798553
193.027771,326.935181
193.051285,326.927734
193.307877,326.928253
193.409912,326.887390
193.216537,326.737213
193.002396,326.748199
193.279343,326.828644
192.995209,326.884888
193.104019,326.773041
193.069443,326.946747
192.964279,326.702393
193.181015,326.854309
193.142227,326.895569
193.177628,326.802643
193.452057,326.954346
193.604309,326.841736
193.535278,326.868622
193.490189,326.855377
193.578430,326.921570
193.613907,326.906464
193.550720,327.038635
193.437195,326.879242
193.614655,326.822693
193.462830,326.884888
193.383331,326.923798
193.342926,326.817749
193.490189,326.855377
193.501175,326.836884
193.417877,326.871979
193.520386,326.904083
193.412476,326.904083
193.613907,326.906464
193.533798,326.776215
193.537170,326.784180
193.509811,326.862732
193.461151,326.937347
193.535278,326.868622
193.417877,326.871979
193.537170,326.784180
193.537170,326.784180
193.604309,326.841736
193.420288,326.951691
193.383331,326.923798
193.613907,326.906464
193.490189,326.855377
193.604309,326.841736
193.442856,326.723816
193.439621,326.806763
193.462830,326.884888
193.387650,326.953094
193.541367,326.921997
193.514496,327.002411
193.509811,326.862732
193.417877,326.871979
193.535278,326.868622
193.417877,326.871979
193.541367,326.921997
193.409882,326.886414
193.535278,326.868622
193.604309,326.841736
193.613907,326.906464
193.454102,326.908203
193.465714,326.801422
193.498795,326.920868
193.439621,326.806763
193.369049,326.823822
